"Tag_ID","Release_FK","Scan_date_time","Hex_tag_ID","Dec_tag_ID","Length","Notes","Release_date_time","Release_location","Capture_location","Capture_method","Species","Hatchery_status","Release_type","N_char"
38061,283,2024-05-28 12:51:46,"3DD.0078D16900","989.002026989824",95,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38062,283,2024-05-28 12:43:07,"3DD.0078D16901","989.002026989825",88,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38063,283,2024-05-28 13:14:05,"3DD.0078D16902","989.002026989826",82,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38064,283,2024-05-28 12:43:55,"3DD.0078D16903","989.002026989827",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38065,283,2024-05-28 12:58:50,"3DD.0078D16904","989.002026989828",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38066,283,2024-05-28 13:13:12,"3DD.0078D16905","989.002026989829",85,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38067,283,2024-05-28 12:41:00,"3DD.0078D16906","989.00202698983",73,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38068,283,2024-05-28 13:06:26,"3DD.0078D16907","989.002026989831",87,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38069,283,2024-05-28 13:16:39,"3DD.0078D16908","989.002026989832",76,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38070,283,2024-05-28 12:57:20,"3DD.0078D16909","989.002026989833",76,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38071,283,2024-05-28 12:54:27,"3DD.0078D1690A","989.002026989834",97,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38072,283,2024-05-28 12:54:05,"3DD.0078D1690B","989.002026989835",75,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38073,283,2024-05-28 10:44:39,"3DD.0078D1690C","989.002026989836",72,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38074,283,2024-05-28 11:30:36,"3DD.0078D1690D","989.002026989837",87,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38075,283,2024-05-28 11:16:41,"3DD.0078D1690E","989.002026989838",64,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38076,283,2024-05-28 11:13:43,"3DD.0078D1690F","989.002026989839",72,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38077,283,2024-05-28 11:03:12,"3DD.0078D16910","989.00202698984",82,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38078,283,2024-05-28 10:59:40,"3DD.0078D16911","989.002026989841",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38079,283,2024-05-28 11:01:45,"3DD.0078D16912","989.002026989842",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38080,283,2024-05-28 11:05:08,"3DD.0078D16913","989.002026989843",90,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38081,283,2024-05-28 11:04:08,"3DD.0078D16914","989.002026989844",86,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38082,283,2024-05-28 10:50:22,"3DD.0078D16915","989.002026989845",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38083,283,2024-05-28 10:56:14,"3DD.0078D16916","989.002026989846",83,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38084,283,2024-05-28 10:58:50,"3DD.0078D16917","989.002026989847",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38085,283,2024-05-28 10:47:35,"3DD.0078D16918","989.002026989848",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38086,283,2024-05-28 10:41:05,"3DD.0078D16919","989.002026989849",65,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38087,283,2024-05-28 11:12:51,"3DD.0078D1691A","989.00202698985",75,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38088,283,2024-05-28 10:49:58,"3DD.0078D1691B","989.002026989851",75,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38089,283,2024-05-28 10:57:03,"3DD.0078D1691C","989.002026989852",71,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38090,283,2024-05-28 11:20:07,"3DD.0078D1691D","989.002026989853",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38091,283,2024-05-28 10:54:14,"3DD.0078D1691E","989.002026989854",73,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38092,283,2024-05-28 11:32:23,"3DD.0078D1691F","989.002026989855",90,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38093,283,2024-05-28 10:55:19,"3DD.0078D16920","989.002026989856",88,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38094,283,2024-05-28 11:26:36,"3DD.0078D16921","989.002026989857",63,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38095,283,2024-05-28 11:20:38,"3DD.0078D16922","989.002026989858",84,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38096,283,2024-05-28 10:44:09,"3DD.0078D16923","989.002026989859",76,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38097,283,2024-05-28 11:32:05,"3DD.0078D16924","989.00202698986",98,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38098,283,2024-05-28 11:17:42,"3DD.0078D16925","989.002026989861",78,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38099,283,2024-05-28 10:45:09,"3DD.0078D16926","989.002026989862",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38100,283,2024-05-28 11:33:34,"3DD.0078D16927","989.002026989863",82,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38101,283,2024-05-28 10:53:40,"3DD.0078D16928","989.002026989864",83,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38102,283,2024-05-28 11:14:34,"3DD.0078D16929","989.002026989865",82,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38103,283,2024-05-28 11:31:39,"3DD.0078D1692A","989.002026989866",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38104,283,2024-05-28 11:09:39,"3DD.0078D1692B","989.002026989867",82,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38105,283,2024-05-28 11:00:16,"3DD.0078D1692C","989.002026989868",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38106,283,2024-05-28 11:29:23,"3DD.0078D1692D","989.002026989869",85,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38107,283,2024-05-28 10:54:50,"3DD.0078D1692E","989.00202698987",78,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38108,283,2024-05-28 11:12:02,"3DD.0078D1692F","989.002026989871",90,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38109,283,2024-05-28 10:46:34,"3DD.0078D16930","989.002026989872",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38110,283,2024-05-28 10:56:37,"3DD.0078D16931","989.002026989873",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38111,283,2024-05-28 10:47:08,"3DD.0078D16932","989.002026989874",81,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38112,283,2024-05-28 11:25:32,"3DD.0078D16933","989.002026989875",95,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38113,283,2024-05-28 10:39:05,"3DD.0078D16934","989.002026989876",78,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38114,283,2024-05-28 11:10:04,"3DD.0078D16935","989.002026989877",67,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38115,283,2024-05-28 10:42:24,"3DD.0078D16936","989.002026989878",92,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38116,283,2024-05-28 11:02:45,"3DD.0078D16937","989.002026989879",85,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38117,283,2024-05-28 10:40:26,"3DD.0078D16938","989.00202698988",103,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38118,283,2024-05-28 10:41:40,"3DD.0078D16939","989.002026989881",63,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38119,283,2024-05-28 11:18:41,"3DD.0078D1693A","989.002026989882",87,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38120,283,2024-05-28 10:43:15,"3DD.0078D1693B","989.002026989883",76,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38121,283,2024-05-28 11:27:05,"3DD.0078D1693C","989.002026989884",71,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38122,283,2024-05-28 11:17:11,"3DD.0078D1693D","989.002026989885",68,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38123,283,2024-05-28 10:57:25,"3DD.0078D1693E","989.002026989886",83,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38124,283,2024-05-28 11:04:41,"3DD.0078D1693F","989.002026989887",85,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38125,283,2024-05-28 11:15:28,"3DD.0078D16940","989.002026989888",76,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38126,283,2024-05-28 11:32:44,"3DD.0078D16941","989.002026989889",85,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38127,283,2024-05-28 11:10:53,"3DD.0078D16942","989.00202698989",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38128,283,2024-05-28 11:18:13,"3DD.0078D16943","989.002026989891",79,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38129,283,2024-05-28 11:28:24,"3DD.0078D16944","989.002026989892",68,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38130,283,2024-05-28 11:11:42,"3DD.0078D16945","989.002026989893",79,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38131,283,2024-05-28 10:48:26,"3DD.0078D16946","989.002026989894",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38132,283,2024-05-28 10:57:50,"3DD.0078D16947","989.002026989895",83,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38133,283,2024-05-28 11:11:18,"3DD.0078D16948","989.002026989896",90,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38134,283,2024-05-28 10:55:48,"3DD.0078D16949","989.002026989897",72,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38135,283,2024-05-28 10:58:24,"3DD.0078D1694A","989.002026989898",95,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38136,283,2024-05-28 11:02:12,"3DD.0078D1694B","989.002026989899",87,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38137,283,2024-05-28 11:12:26,"3DD.0078D1694C","989.0020269899",92,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",14
38138,283,2024-05-28 11:21:59,"3DD.0078D1694D","989.002026989901",79,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38139,283,2024-05-28 11:29:49,"3DD.0078D1694E","989.002026989902",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38140,283,2024-05-28 11:33:07,"3DD.0078D1694F","989.002026989903",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38141,283,2024-05-28 10:49:28,"3DD.0078D16950","989.002026989904",86,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38142,283,2024-05-28 11:30:12,"3DD.0078D16951","989.002026989905",71,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38143,283,2024-05-28 10:46:03,"3DD.0078D16952","989.002026989906",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38144,283,2024-05-28 11:13:17,"3DD.0078D16953","989.002026989907",86,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38145,283,2024-05-28 10:48:01,"3DD.0078D16954","989.002026989908",71,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38146,283,2024-05-28 11:22:55,"3DD.0078D16955","989.002026989909",92,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38147,283,2024-05-28 11:01:10,"3DD.0078D16956","989.00202698991",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38148,283,2024-05-28 11:14:09,"3DD.0078D16957","989.002026989911",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38149,283,2024-05-28 11:08:57,"3DD.0078D16958","989.002026989912",84,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38150,283,2024-05-28 11:10:29,"3DD.0078D16959","989.002026989913",77,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38151,283,2024-05-28 11:00:42,"3DD.0078D1695A","989.002026989914",75,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38152,283,2024-05-28 10:39:49,"3DD.0078D1695B","989.002026989915",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38153,283,2024-05-28 11:15:56,"3DD.0078D1695C","989.002026989916",72,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38154,283,2024-05-28 11:19:42,"3DD.0078D1695D","989.002026989917",79,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38155,283,2024-05-28 10:53:13,"3DD.0078D1695E","989.002026989918",74,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38156,283,2024-05-28 11:30:56,"3DD.0078D1695F","989.002026989919",87,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38157,283,2024-05-28 11:27:30,"3DD.0078D16960","989.00202698992",88,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
38158,283,2024-05-28 11:03:40,"3DD.0078D16961","989.002026989921",91,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38159,283,2024-05-28 11:31:18,"3DD.0078D16962","989.002026989922",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38160,283,2024-05-28 11:21:32,"3DD.0078D16963","989.002026989923",88,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38161,283,2024-05-28 11:15:01,"3DD.0078D16964","989.002026989924",80,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38162,283,2024-05-28 10:45:35,"3DD.0078D16965","989.002026989925",79,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38163,283,2024-05-28 10:48:59,"3DD.0078D16966","989.002026989926",73,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38164,283,2024-05-28 11:22:26,"3DD.0078D16967","989.002026989927",88,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38165,283,2024-05-28 11:19:16,"3DD.0078D16968","989.002026989928",95,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38166,283,2024-05-28 10:59:17,"3DD.0078D16969","989.002026989929",70,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
38167,283,2024-05-28 11:05:32,"3DD.0078D1696A","989.00202698993",89,NA,2024-05-29 20:18:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
